day;sensor;time_[s];speed_[km/h];occupancy_[%];PL/h;VL/h;speed_per_lane;occupancy_per_lane;flow_per_lane_[veh/h]
2018-09-08;Poste 12 Sens 1*;2519;;;1.00;120.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;2879;;;1.00;118.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;3239;;;1.00;107.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;3599;;;1.00;114.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;3959;;;0.00;57.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;4319;;;0.00;61.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;4679;;;0.00;66.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;5039;;;0.00;57.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;5399;;;0.00;57.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;5759;;;0.00;44.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;6119;;;0.00;56.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;6479;;;0.00;41.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;6839;;;0.00;48.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;7199;;;0.00;64.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;7559;;;1.00;45.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;7919;;;1.00;54.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;8279;;;1.00;44.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;8639;;;1.00;43.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;8999;;;1.00;48.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;9359;;;1.00;36.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;9719;;;1.00;51.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;10079;;;1.00;58.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;10439;;;1.00;56.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;10799;;;1.00;41.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;11159;;;1.00;37.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;11519;;;1.00;48.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;11879;;;1.00;52.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;12239;;;1.00;42.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;12599;;;1.00;49.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;12959;;;1.00;48.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;13319;;;1.00;49.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;13679;;;1.00;52.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;14039;;;1.00;36.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;14399;;;1.00;49.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;14759;;;0.00;43.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;15119;;;0.00;98.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;15479;;;0.00;65.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;15839;;;0.00;102.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;16199;;;0.00;124.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;16559;;;0.00;95.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;16919;;;0.00;140.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;17279;;;0.00;151.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;17639;;;0.00;153.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;17999;;;0.00;106.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;18359;;;2.00;225.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;18719;;;2.00;232.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;19079;;;1.00;186.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;19439;;;2.00;249.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;19799;;;2.00;204.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;20159;;;2.00;256.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;20519;;;2.00;280.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;20879;;;3.00;317.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;21239;;;2.00;296.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;21599;;;2.00;302.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;21959;;;6.00;414.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;22319;;;5.00;336.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;22679;;;5.00;350.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;23039;;;5.00;383.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;23399;;;6.00;420.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;23759;;;6.00;403.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;24119;;;6.00;443.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;24479;;;7.00;498.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;24839;;;7.00;459.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;25199;;;6.00;443.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;25559;;;7.00;679.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;25919;;;7.00;667.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;26279;;;7.00;629.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;26639;;;7.00;652.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;26999;;;8.00;752.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;27359;;;8.00;773.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;27719;;;8.00;788.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;28079;;;8.00;760.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;28439;;;8.00;790.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;28799;;;9.00;855.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;29159;;;12.00;790.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;29519;;;14.00;894.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;29879;;;15.00;972.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;30239;;;15.00;969.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;30599;;;15.00;981.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;30959;;;15.00;996.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;31319;;;15.00;980.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;31679;;;16.00;1064.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;32039;;;16.00;1014.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;32399;;;16.00;1031.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;32759;;;15.00;1081.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;33119;;;15.00;1105.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;33479;;;16.00;1133.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;33839;;;16.00;1123.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;34199;;;16.00;1157.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;34559;;;17.00;1223.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;34919;;;16.00;1170.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;35279;;;15.00;1107.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;35639;;;16.00;1143.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;35999;;;16.00;1158.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;36359;;;19.00;1076.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;36719;;;20.00;1161.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;37079;;;21.00;1191.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;37439;;;20.00;1156.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;37799;;;20.00;1166.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;38159;;;20.00;1170.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;38519;;;20.00;1177.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;38879;;;20.00;1165.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;39239;;;21.00;1193.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;39599;;;20.00;1166.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;39959;;;18.00;1194.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;40319;;;16.00;1077.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;40679;;;16.00;1078.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;41039;;;16.00;1074.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;41399;;;16.00;1068.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;41759;;;16.00;1083.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;42119;;;16.00;1061.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;42479;;;15.00;987.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;42839;;;16.00;1065.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;43199;;;15.00;997.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;43559;;;13.00;1031.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;43919;;;12.00;981.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;44279;;;12.00;976.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;44639;;;12.00;958.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;44999;;;12.00;988.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;45359;;;12.00;940.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;45719;;;12.00;974.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;46079;;;12.00;942.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;46439;;;12.00;940.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;46799;;;10.00;835.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;47159;;;15.00;986.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;47519;;;15.00;941.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;47879;;;14.00;884.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;48239;;;14.00;921.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;48599;;;15.00;967.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;48959;;;15.00;968.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;49319;;;16.00;1003.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;49679;;;16.00;1024.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;50039;;;16.00;1011.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;50399;;;15.00;971.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;50759;;;12.00;1114.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;51119;;;12.00;1130.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;51479;;;12.00;1146.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;51839;;;12.00;1160.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;52199;;;12.00;1173.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;52559;;;12.00;1164.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;52919;;;12.00;1128.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;53279;;;12.00;1145.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;53639;;;12.00;1147.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;53999;;;11.00;1044.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;54359;;;16.00;998.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;54719;;;16.00;1014.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;55079;;;16.00;1045.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;55439;;;15.00;965.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;55799;;;15.00;957.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;56159;;;16.00;1014.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;56519;;;16.00;1029.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;56879;;;17.00;1073.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;57239;;;16.00;1024.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;57599;;;16.00;1022.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;57959;;;17.00;975.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;58319;;;18.00;1066.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;58679;;;18.00;1057.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;59039;;;18.00;1046.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;59399;;;18.00;1070.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;59759;;;18.00;1029.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;60119;;;18.00;1058.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;60479;;;18.00;1037.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;60839;;;18.00;1026.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;61199;;;19.00;1091.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;61559;;;19.00;1082.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;61919;;;19.00;1113.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;62279;;;19.00;1098.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;62639;;;19.00;1084.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;62999;;;19.00;1062.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;63359;;;18.00;1056.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;63719;;;19.00;1086.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;64079;;;19.00;1095.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;64439;;;19.00;1092.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;64799;;;19.00;1082.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;65159;;;15.00;1014.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;65519;;;17.00;1129.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;65879;;;16.00;1060.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;66239;;;15.00;1028.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;66599;;;16.00;1069.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;66959;;;14.00;926.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;67319;;;14.00;951.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;67679;;;15.00;1015.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;68039;;;14.00;953.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;68399;;;14.00;938.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;68759;;;7.00;887.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;69119;;;7.00;844.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;69479;;;7.00;875.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;69839;;;7.00;844.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;70199;;;7.00;819.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;70559;;;7.00;811.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;70919;;;7.00;790.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;71279;;;6.00;740.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;71639;;;6.00;718.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;71999;;;7.00;783.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;72359;;;7.00;592.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;72719;;;6.00;548.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;73079;;;7.00;602.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;73439;;;6.00;516.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;73799;;;6.00;482.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;74159;;;6.00;511.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;74519;;;6.00;469.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;74879;;;6.00;493.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;75239;;;6.00;491.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;75599;;;6.00;490.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;75959;;;2.00;331.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;76319;;;2.00;333.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;76679;;;2.00;321.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;77039;;;2.00;315.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;77399;;;2.00;324.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;77759;;;2.00;304.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;78119;;;2.00;307.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;78479;;;2.00;289.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;78839;;;2.00;266.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;79199;;;2.00;272.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;79559;;;1.00;213.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;79919;;;1.00;221.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;80279;;;1.00;203.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;80639;;;1.00;190.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;80999;;;1.00;201.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;81359;;;1.00;215.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;81719;;;1.00;208.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;82079;;;1.00;207.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;82439;;;1.00;180.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;82799;;;1.00;171.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;83159;;;0.00;192.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;83519;;;0.00;174.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;83879;;;0.00;165.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;84239;;;0.00;176.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;84599;;;0.00;187.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;84959;;;0.00;161.00;[];[];[]
2018-09-08;Poste 12 Sens 1*;85319;;;0.00;185.00;[];[];[]
